root@fx8350:/mnt/c/UDACITY/TERM2/carnd2-proj4/build# ./pid
Listening to port 4567
*********** ITER=291 ***********  PID Kp=0.55 PID Ki=0.001 PID Kd=3.5 MeanE2=0.0728622
mean_error_squared_best=0.0728622 kp_best=0.55 ki_best=0.001 kd_best=3.5
*********** ITER=292 ***********  PID Kp=0.6 PID Ki=0.001 PID Kd=3.5 MeanE2=0.0820255
mean_error_squared_best=0.0728622 kp_best=0.55 ki_best=0.001 kd_best=3.5
*********** ITER=293 ***********  PID Kp=0.65 PID Ki=0.001 PID Kd=3.5 MeanE2=0.111038
mean_error_squared_best=0.0728622 kp_best=0.55 ki_best=0.001 kd_best=3.5
*********** ITER=294 ***********  PID Kp=0.7 PID Ki=0.001 PID Kd=3.5 MeanE2=0.30029
mean_error_squared_best=0.0728622 kp_best=0.55 ki_best=0.001 kd_best=3.5
*********** ITER=295 ***********  PID Kp=0.75 PID Ki=0.001 PID Kd=3.5 MeanE2=0.374227
mean_error_squared_best=0.0728622 kp_best=0.55 ki_best=0.001 kd_best=3.5
*********** ITER=296 ***********  PID Kp=0.8 PID Ki=0.001 PID Kd=3.5 MeanE2=0.293952
mean_error_squared_best=0.0728622 kp_best=0.55 ki_best=0.001 kd_best=3.5
*********** ITER=297 ***********  PID Kp=0.85 PID Ki=0.001 PID Kd=3.5 MeanE2=0.287372
mean_error_squared_best=0.0728622 kp_best=0.55 ki_best=0.001 kd_best=3.5
*********** ITER=298 ***********  PID Kp=0.9 PID Ki=0.001 PID Kd=3.5 MeanE2=0.267663
mean_error_squared_best=0.0728622 kp_best=0.55 ki_best=0.001 kd_best=3.5
*********** ITER=299 ***********  PID Kp=0.95 PID Ki=0.001 PID Kd=3.5 MeanE2=0.230136
mean_error_squared_best=0.0728622 kp_best=0.55 ki_best=0.001 kd_best=3.5
*********** ITER=300 ***********  PID Kp=0 PID Ki=0.001 PID Kd=3.75 MeanE2=1.59141
mean_error_squared_best=0.0728622 kp_best=0.55 ki_best=0.001 kd_best=3.5
*********** ITER=301 ***********  PID Kp=0.05 PID Ki=0.001 PID Kd=3.75 MeanE2=0.677276
mean_error_squared_best=0.0728622 kp_best=0.55 ki_best=0.001 kd_best=3.5
*********** ITER=302 ***********  PID Kp=0.1 PID Ki=0.001 PID Kd=3.75 MeanE2=0.453861
mean_error_squared_best=0.0728622 kp_best=0.55 ki_best=0.001 kd_best=3.5
*********** ITER=303 ***********  PID Kp=0.15 PID Ki=0.001 PID Kd=3.75 MeanE2=0.249083
mean_error_squared_best=0.0728622 kp_best=0.55 ki_best=0.001 kd_best=3.5
*********** ITER=304 ***********  PID Kp=0.2 PID Ki=0.001 PID Kd=3.75 MeanE2=0.178741
mean_error_squared_best=0.0728622 kp_best=0.55 ki_best=0.001 kd_best=3.5
*********** ITER=305 ***********  PID Kp=0.25 PID Ki=0.001 PID Kd=3.75 MeanE2=0.128844
mean_error_squared_best=0.0728622 kp_best=0.55 ki_best=0.001 kd_best=3.5
*********** ITER=306 ***********  PID Kp=0.3 PID Ki=0.001 PID Kd=3.75 MeanE2=0.111102
mean_error_squared_best=0.0728622 kp_best=0.55 ki_best=0.001 kd_best=3.5
*********** ITER=307 ***********  PID Kp=0.35 PID Ki=0.001 PID Kd=3.75 MeanE2=0.0908329
mean_error_squared_best=0.0728622 kp_best=0.55 ki_best=0.001 kd_best=3.5
*********** ITER=308 ***********  PID Kp=0.4 PID Ki=0.001 PID Kd=3.75 MeanE2=0.0825976
mean_error_squared_best=0.0728622 kp_best=0.55 ki_best=0.001 kd_best=3.5
*********** ITER=309 ***********  PID Kp=0.45 PID Ki=0.001 PID Kd=3.75 MeanE2=0.0766708
mean_error_squared_best=0.0728622 kp_best=0.55 ki_best=0.001 kd_best=3.5
*********** ITER=310 ***********  PID Kp=0.5 PID Ki=0.001 PID Kd=3.75 MeanE2=0.069845
mean_error_squared_best=0.069845 kp_best=0.5 ki_best=0.001 kd_best=3.75
*********** ITER=311 ***********  PID Kp=0.55 PID Ki=0.001 PID Kd=3.75 MeanE2=0.0713581
mean_error_squared_best=0.069845 kp_best=0.5 ki_best=0.001 kd_best=3.75
*********** ITER=312 ***********  PID Kp=0.6 PID Ki=0.001 PID Kd=3.75 MeanE2=0.0763948
mean_error_squared_best=0.069845 kp_best=0.5 ki_best=0.001 kd_best=3.75
*********** ITER=313 ***********  PID Kp=0.65 PID Ki=0.001 PID Kd=3.75 MeanE2=0.0872106
mean_error_squared_best=0.069845 kp_best=0.5 ki_best=0.001 kd_best=3.75
*********** ITER=314 ***********  PID Kp=0.7 PID Ki=0.001 PID Kd=3.75 MeanE2=0.399318
mean_error_squared_best=0.069845 kp_best=0.5 ki_best=0.001 kd_best=3.75
*********** ITER=315 ***********  PID Kp=0.75 PID Ki=0.001 PID Kd=3.75 MeanE2=0.405265
mean_error_squared_best=0.069845 kp_best=0.5 ki_best=0.001 kd_best=3.75
*********** ITER=316 ***********  PID Kp=0.8 PID Ki=0.001 PID Kd=3.75 MeanE2=0.359684
mean_error_squared_best=0.069845 kp_best=0.5 ki_best=0.001 kd_best=3.75
*********** ITER=317 ***********  PID Kp=0.85 PID Ki=0.001 PID Kd=3.75 MeanE2=0.412351
mean_error_squared_best=0.069845 kp_best=0.5 ki_best=0.001 kd_best=3.75
*********** ITER=318 ***********  PID Kp=0.9 PID Ki=0.001 PID Kd=3.75 MeanE2=0.324598
mean_error_squared_best=0.069845 kp_best=0.5 ki_best=0.001 kd_best=3.75
*********** ITER=319 ***********  PID Kp=0.95 PID Ki=0.001 PID Kd=3.75 MeanE2=0.284321
mean_error_squared_best=0.069845 kp_best=0.5 ki_best=0.001 kd_best=3.75
*********** ITER=320 ***********  PID Kp=0 PID Ki=0.001 PID Kd=4 MeanE2=2.23362
mean_error_squared_best=0.069845 kp_best=0.5 ki_best=0.001 kd_best=3.75
*********** ITER=321 ***********  PID Kp=0.05 PID Ki=0.001 PID Kd=4 MeanE2=0.887016
mean_error_squared_best=0.069845 kp_best=0.5 ki_best=0.001 kd_best=3.75
*********** ITER=322 ***********  PID Kp=0.1 PID Ki=0.001 PID Kd=4 MeanE2=0.463865
mean_error_squared_best=0.069845 kp_best=0.5 ki_best=0.001 kd_best=3.75
*********** ITER=323 ***********  PID Kp=0.15 PID Ki=0.001 PID Kd=4 MeanE2=0.246025
mean_error_squared_best=0.069845 kp_best=0.5 ki_best=0.001 kd_best=3.75
*********** ITER=324 ***********  PID Kp=0.2 PID Ki=0.001 PID Kd=4 MeanE2=0.176081
mean_error_squared_best=0.069845 kp_best=0.5 ki_best=0.001 kd_best=3.75
*********** ITER=325 ***********  PID Kp=0.25 PID Ki=0.001 PID Kd=4 MeanE2=0.134855
mean_error_squared_best=0.069845 kp_best=0.5 ki_best=0.001 kd_best=3.75
*********** ITER=326 ***********  PID Kp=0.3 PID Ki=0.001 PID Kd=4 MeanE2=0.104668
mean_error_squared_best=0.069845 kp_best=0.5 ki_best=0.001 kd_best=3.75
*********** ITER=327 ***********  PID Kp=0.35 PID Ki=0.001 PID Kd=4 MeanE2=0.0916869
mean_error_squared_best=0.069845 kp_best=0.5 ki_best=0.001 kd_best=3.75
*********** ITER=328 ***********  PID Kp=0.4 PID Ki=0.001 PID Kd=4 MeanE2=0.077167
mean_error_squared_best=0.069845 kp_best=0.5 ki_best=0.001 kd_best=3.75
*********** ITER=329 ***********  PID Kp=0.45 PID Ki=0.001 PID Kd=4 MeanE2=0.0729215
mean_error_squared_best=0.069845 kp_best=0.5 ki_best=0.001 kd_best=3.75
*********** ITER=330 ***********  PID Kp=0.5 PID Ki=0.001 PID Kd=4 MeanE2=0.0694544
mean_error_squared_best=0.0694544 kp_best=0.5 ki_best=0.001 kd_best=4
